# kdesrc-build running: 'make' 'install/fast'
# from directory: /home/szybet/kdesrc/build/frameworks/kio
Install the project...
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOCore.so.5.107.0" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOCore.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/idleslave.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/connectionserver.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/tcpslavebase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/tcpworkerbase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/directorysizejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/forwardingslavebase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/job.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/jobtracker.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/global.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/chmodjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/deletejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/copyjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/emptytrashjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/filejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/mkdirjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/mkpathjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/slavebase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/slaveconfig.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/hostinfo.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/metadata.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/udsentry.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/jobuidelegateextension.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/jobuidelegatefactory.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/askuseractioninterface.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/slaveinterface.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/slave.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/filecopyjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/listjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/mimetypejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/mimetypefinderjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/multigetjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/restorejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/simplejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/specialjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/statjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/namefinderjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/storedtransferjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/transferjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/scheduler.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/authinfo.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/davjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/desktopexecparser.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/filesystemfreespacejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/batchrenamejob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/workerbase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/workerfactory.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/forwardingworkerbase.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/http_worker_defaults.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/ioworker_defaults.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/job_base.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/jobclasses.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/ioslave_defaults.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kio/http_slave_defaults.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/IdleSlave
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/ConnectionServer
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/TCPSlaveBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/TCPWorkerBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/DirectorySizeJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/ForwardingSlaveBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/Job
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/JobTracker
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/Global
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/ChmodJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/DeleteJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/CopyJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/EmptyTrashJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/FileJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/MkdirJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/MkpathJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/SlaveBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/SlaveConfig
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/HostInfo
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/MetaData
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/UDSEntry
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/JobUiDelegateExtension
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/JobUiDelegateFactory
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/AskUserActionInterface
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/SlaveInterface
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/Slave
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/FileCopyJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/ListJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/MimetypeJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/MimeTypeFinderJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/MultiGetJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/RestoreJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/SimpleJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/SpecialJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/StatJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/NameFinderJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/StoredTransferJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/TransferJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/Scheduler
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/AuthInfo
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/DavJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/DesktopExecParser
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/FileSystemFreeSpaceJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/BatchRenameJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/WorkerBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/WorkerFactory
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KIO/ForwardingWorkerBase
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ksslcertificatemanager_p.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KACL
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KUrlAuthorized
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KCoreDirLister
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KRemoteEncoding
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KDirNotify
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KDiskFreeSpaceInfo
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KFileItem
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KFileItemListProperties
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KMountPoint
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KNFSShare
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KSambaShare
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KSambaShareData
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KPasswdServerClient
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KProtocolInfo
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KProtocolManager
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KRecentDocument
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KSslCertificateManager
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KSslErrorUiData
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KTcpSocket
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KFileFilter
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kacl.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kurlauthorized.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kcoredirlister.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kremoteencoding.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kdirnotify.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kdiskfreespaceinfo.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kfileitem.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kfileitemlistproperties.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kmountpoint.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/knfsshare.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ksambashare.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ksambasharedata.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kpasswdserverclient.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kprotocolinfo.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kprotocolmanager.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/krecentdocument.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ksslcertificatemanager.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ksslerroruidata.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ktcpsocket.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kfilefilter.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/KSSLSettings
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/ksslsettings.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOCore/kiocore_export.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/etc/xdg/accept-languages.codes
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/mkspecs/modules/qt_KIOCore.pri
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/bin/protocoltojson
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/bin/protocoltojson" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIONTLM.so.5.107.0
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIONTLM.so.5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIONTLM.so.5.107.0" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIONTLM.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/kio/kntlm_export.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/kio/kntlm.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/mkspecs/modules/qt_KNTLM.pri
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_file.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_file.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_trash.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_trash.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/bin/ktrash5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/bin/ktrash5" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kcm_trash.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kcm_trash.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/kcmtrash.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/applications/kcm_trash.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_ftp.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_ftp.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/bin/kcookiejar5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/bin/kcookiejar5" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kded/kcookiejar.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kded/kcookiejar.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kf5/kcookiejar/domain_info
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/interfaces/kf5_org.kde.KCookieServer.xml
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/services/org.kde.kcookiejar5.service
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kio_http_cache_cleaner
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kio_http_cache_cleaner" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_http.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_http.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/kservices5/http_cache_cleaner.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kded/remotenotifier.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kded/remotenotifier.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_remote.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kio/kio_remote.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kiod5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kiod5" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/services/org.kde.kiod5.service
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kiod/kssld.so
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/plugins/kf5/kiod/kssld.so" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/dbus-1/services/org.kde.kssld5.service
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/bin/ktelnetservice5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/bin/ktelnetservice5" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/share/applications/ktelnetservice5.desktop
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kioslave5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libexec/kf5/kioslave5" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/ApplicationLauncherJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/CommandLauncherJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/FavIconRequestJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/OpenUrlJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/OpenWithHandlerInterface
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/ThumbnailCreator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KIO/KCoreUrlNavigator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOGui.so.5.107.0
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOGui.so.5
-- Set runtime path of "/mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOGui.so.5.107.0" to "/mnt/HDD/Project/Public/okulartry/okular-things/lib:/home/build/inkbox/compiled-binaries/arm-kobo-linux-gnueabihf/arm-kobo-linux-gnueabihf/sysroot/lib"
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/lib/libKF5KIOGui.so
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/applicationlauncherjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/commandlauncherjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/faviconrequestjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/openurljob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/openwithhandlerinterface.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/thumbnailcreator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kio/kcoreurlnavigator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KCoreUrlNavigator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KEMailClientLauncherJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/KTerminalLauncherJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kcoreurlnavigator.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kemailclientlauncherjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kterminallauncherjob.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOGui/kiogui_export.h
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/mkspecs/modules/qt_KIOGui.pri
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/AccessManager
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/DeleteOrTrashJob
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/SslUi
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/ThumbSequenceCreator
-- Installing: /mnt/HDD/Project/Public/okulartry/okular-things/include/KF5/KIOWidgets/KIO/ThumbDevicePixelRatioDependentCreator
